index,id_of_item,Domain_Code,Domain,Area_Code,Area,Element_Code,Element,Item_Code,Crop_Name,Year_Code,Year,Unit,Production_Value,Flag,Flag_Description,Annual_Temp,Temp_Jan_Feb,Temp_Mar_May,Temp_Jun_Sep,Temp_Oct_Dec,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Annual_Rainfall,Rain_Jan_Feb,Rain_Mar_May,Rain_Jun_Sep,Rain_Oct_Dec
4451,2409,QCL,Crops and livestock products,100,India,5510,Production,401,"Chillies and peppers, green",1991,1991,tonnes,42230,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4452,2467,QCL,Crops and livestock products,100,India,5312,Area harvested,249,Coconuts,1991,1991,ha,1529000,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4453,2525,QCL,Crops and livestock products,100,India,5419,Yield,249,Coconuts,1991,1991,hg/ha,49052,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4454,2583,QCL,Crops and livestock products,100,India,5510,Production,249,Coconuts,1991,1991,tonnes,7500000,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4455,2641,QCL,Crops and livestock products,100,India,5312,Area harvested,656,"Coffee, green",1991,1991,ha,223500,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4456,2699,QCL,Crops and livestock products,100,India,5419,Yield,656,"Coffee, green",1991,1991,hg/ha,7606,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4457,2757,QCL,Crops and livestock products,100,India,5510,Production,656,"Coffee, green",1991,1991,tonnes,170000,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4458,2815,QCL,Crops and livestock products,100,India,5312,Area harvested,397,Cucumbers and gherkins,1991,1991,ha,16288,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4459,2873,QCL,Crops and livestock products,100,India,5419,Yield,397,Cucumbers and gherkins,1991,1991,hg/ha,64888,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4460,2931,QCL,Crops and livestock products,100,India,5510,Production,397,Cucumbers and gherkins,1991,1991,tonnes,105690,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4461,2989,QCL,Crops and livestock products,100,India,5312,Area harvested,399,Eggplants (aubergines),1991,1991,ha,300000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4462,3047,QCL,Crops and livestock products,100,India,5419,Yield,399,Eggplants (aubergines),1991,1991,hg/ha,104133,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4463,3105,QCL,Crops and livestock products,100,India,5510,Production,399,Eggplants (aubergines),1991,1991,tonnes,3124000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4464,3163,QCL,Crops and livestock products,100,India,5312,Area harvested,711,"Anise, badian, fennel, coriander",1991,1991,ha,187092,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4465,3221,QCL,Crops and livestock products,100,India,5419,Yield,711,"Anise, badian, fennel, coriander",1991,1991,hg/ha,4797,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4466,3279,QCL,Crops and livestock products,100,India,5510,Production,711,"Anise, badian, fennel, coriander",1991,1991,tonnes,89749,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4467,3337,QCL,Crops and livestock products,100,India,5312,Area harvested,406,Garlic,1991,1991,ha,94300,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4468,3395,QCL,Crops and livestock products,100,India,5419,Yield,406,Garlic,1991,1991,hg/ha,39311,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4469,3453,QCL,Crops and livestock products,100,India,5510,Production,406,Garlic,1991,1991,tonnes,370700,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4470,3511,QCL,Crops and livestock products,100,India,5312,Area harvested,720,Ginger,1991,1991,ha,60000,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4471,3569,QCL,Crops and livestock products,100,India,5419,Yield,720,Ginger,1991,1991,hg/ha,30500,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4472,3627,QCL,Crops and livestock products,100,India,5510,Production,720,Ginger,1991,1991,tonnes,183000,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4473,3685,QCL,Crops and livestock products,100,India,5312,Area harvested,560,Grapes,1991,1991,ha,24822,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4474,3743,QCL,Crops and livestock products,100,India,5419,Yield,560,Grapes,1991,1991,hg/ha,166195,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4475,3801,QCL,Crops and livestock products,100,India,5510,Production,560,Grapes,1991,1991,tonnes,412530,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4476,3859,QCL,Crops and livestock products,100,India,5312,Area harvested,497,Lemons and limes,1991,1991,ha,68000,F,FAO estimate,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4477,3917,QCL,Crops and livestock products,100,India,5419,Yield,497,Lemons and limes,1991,1991,hg/ha,117647,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4478,3975,QCL,Crops and livestock products,100,India,5510,Production,497,Lemons and limes,1991,1991,tonnes,800000,F,FAO estimate,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4479,4033,QCL,Crops and livestock products,100,India,5312,Area harvested,242,"Groundnuts, with shell",1991,1991,ha,8667900,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4480,4091,QCL,Crops and livestock products,100,India,5419,Yield,242,"Groundnuts, with shell",1991,1991,hg/ha,8185,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4481,4149,QCL,Crops and livestock products,100,India,5510,Production,242,"Groundnuts, with shell",1991,1991,tonnes,7094600,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4482,4207,QCL,Crops and livestock products,100,India,5312,Area harvested,201,Lentils,1991,1991,ha,1187800,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4483,4265,QCL,Crops and livestock products,100,India,5419,Yield,201,Lentils,1991,1991,hg/ha,7168,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4484,4323,QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1991,1991,tonnes,851400,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4485,4381,QCL,Crops and livestock products,100,India,5312,Area harvested,372,Lettuce and chicory,1991,1991,ha,111840,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4486,4439,QCL,Crops and livestock products,100,India,5419,Yield,372,Lettuce and chicory,1991,1991,hg/ha,65375,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4487,4497,QCL,Crops and livestock products,100,India,5510,Production,372,Lettuce and chicory,1991,1991,tonnes,731158,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4488,4555,QCL,Crops and livestock products,100,India,5312,Area harvested,56,Maize,1991,1991,ha,5859400,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4489,4613,QCL,Crops and livestock products,100,India,5419,Yield,56,Maize,1991,1991,hg/ha,13763,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4490,4671,QCL,Crops and livestock products,100,India,5510,Production,56,Maize,1991,1991,tonnes,8064400,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4491,4729,QCL,Crops and livestock products,100,India,5312,Area harvested,571,"Mangoes, mangosteens, guavas",1991,1991,ha,1077620,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4492,4787,QCL,Crops and livestock products,100,India,5419,Yield,571,"Mangoes, mangosteens, guavas",1991,1991,hg/ha,81217,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4493,4845,QCL,Crops and livestock products,100,India,5510,Production,571,"Mangoes, mangosteens, guavas",1991,1991,tonnes,8752130,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4494,4903,QCL,Crops and livestock products,100,India,5312,Area harvested,568,"Melons, other (inc.cantaloupes)",1991,1991,ha,29000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4495,4961,QCL,Crops and livestock products,100,India,5419,Yield,568,"Melons, other (inc.cantaloupes)",1991,1991,hg/ha,218276,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4496,5019,QCL,Crops and livestock products,100,India,5510,Production,568,"Melons, other (inc.cantaloupes)",1991,1991,tonnes,633000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4497,5077,QCL,Crops and livestock products,100,India,5312,Area harvested,430,Okra,1991,1991,ha,370000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4498,5135,QCL,Crops and livestock products,100,India,5419,Yield,430,Okra,1991,1991,hg/ha,62892,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4499,5193,QCL,Crops and livestock products,100,India,5510,Production,430,Okra,1991,1991,tonnes,2327000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4500,5251,QCL,Crops and livestock products,100,India,5312,Area harvested,702,"Nutmeg, mace and cardamoms",1991,1991,ha,117720,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4501,5309,QCL,Crops and livestock products,100,India,5419,Yield,702,"Nutmeg, mace and cardamoms",1991,1991,hg/ha,809,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4502,5367,QCL,Crops and livestock products,100,India,5510,Production,702,"Nutmeg, mace and cardamoms",1991,1991,tonnes,9520,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4503,5425,QCL,Crops and livestock products,100,India,5312,Area harvested,403,"Onions, dry",1991,1991,ha,323300,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4504,5483,QCL,Crops and livestock products,100,India,5419,Yield,403,"Onions, dry",1991,1991,hg/ha,110878,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4505,5541,QCL,Crops and livestock products,100,India,5510,Production,403,"Onions, dry",1991,1991,tonnes,3584700,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4506,5599,QCL,Crops and livestock products,100,India,5312,Area harvested,600,Papayas,1991,1991,ha,45200,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4507,5657,QCL,Crops and livestock products,100,India,5419,Yield,600,Papayas,1991,1991,hg/ha,178164,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4508,5715,QCL,Crops and livestock products,100,India,5510,Production,600,Papayas,1991,1991,tonnes,805300,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4509,5773,QCL,Crops and livestock products,100,India,5312,Area harvested,490,Oranges,1991,1991,ha,130000,F,FAO estimate,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4510,5831,QCL,Crops and livestock products,100,India,5419,Yield,490,Oranges,1991,1991,hg/ha,145385,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4511,5889,QCL,Crops and livestock products,100,India,5510,Production,490,Oranges,1991,1991,tonnes,1890000,F,FAO estimate,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4512,5947,QCL,Crops and livestock products,100,India,5312,Area harvested,534,Peaches and nectarines,1991,1991,ha,16000,F,FAO estimate,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4513,6005,QCL,Crops and livestock products,100,India,5419,Yield,534,Peaches and nectarines,1991,1991,hg/ha,46875,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4514,6063,QCL,Crops and livestock products,100,India,5510,Production,534,Peaches and nectarines,1991,1991,tonnes,75000,F,FAO estimate,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4515,6121,QCL,Crops and livestock products,100,India,5312,Area harvested,417,"Peas, green",1991,1991,ha,147000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4516,6179,QCL,Crops and livestock products,100,India,5419,Yield,417,"Peas, green",1991,1991,hg/ha,143265,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4517,6237,QCL,Crops and livestock products,100,India,5510,Production,417,"Peas, green",1991,1991,tonnes,2106000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4518,6295,QCL,Crops and livestock products,100,India,5312,Area harvested,521,Pears,1991,1991,ha,19000,F,FAO estimate,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4519,6353,QCL,Crops and livestock products,100,India,5419,Yield,521,Pears,1991,1991,hg/ha,60526,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4520,6411,QCL,Crops and livestock products,100,India,5510,Production,521,Pears,1991,1991,tonnes,115000,F,FAO estimate,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4521,6469,QCL,Crops and livestock products,100,India,5312,Area harvested,687,Pepper (piper spp.),1991,1991,ha,173430,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4522,6527,QCL,Crops and livestock products,100,India,5419,Yield,687,Pepper (piper spp.),1991,1991,hg/ha,2765,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4523,6585,QCL,Crops and livestock products,100,India,5510,Production,687,Pepper (piper spp.),1991,1991,tonnes,47950,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4524,6643,QCL,Crops and livestock products,100,India,5312,Area harvested,574,Pineapples,1991,1991,ha,63647,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4525,6701,QCL,Crops and livestock products,100,India,5419,Yield,574,Pineapples,1991,1991,hg/ha,120666,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4526,6759,QCL,Crops and livestock products,100,India,5510,Production,574,Pineapples,1991,1991,tonnes,768000,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4527,6817,QCL,Crops and livestock products,100,India,5312,Area harvested,116,Potatoes,1991,1991,ha,935500,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4528,6875,QCL,Crops and livestock products,100,India,5419,Yield,116,Potatoes,1991,1991,hg/ha,162540,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4529,6933,QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1991,1991,tonnes,15205600,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4530,6991,QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1991,1991,ha,308000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4531,7049,QCL,Crops and livestock products,100,India,5419,Yield,394,"Pumpkins, squash and gourds",1991,1991,hg/ha,95227,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4532,7107,QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",1991,1991,tonnes,2933000,*,Unofficial figure,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4533,7165,QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1991,1991,ha,42648700,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4534,7223,QCL,Crops and livestock products,100,India,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,26271,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4535,7281,QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1991,1991,tonnes,112042000,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4536,7339,QCL,Crops and livestock products,100,India,5312,Area harvested,280,Safflower seed,1991,1991,ha,823200,,Official data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
4537,7397,QCL,Crops and livestock products,100,India,5419,Yield,280,Safflower seed,1991,1991,hg/ha,3888,Fc,Calculated data,24.28,19.21,26.02,27.32,21.87,14.3,28.1,27.8,51.7,68.9,184.7,279.2,268.1,140.7,61.8,30.2,14.7,1170.2,42.3,148.5,872.7,106.8
